time,retire,frontend,backend,speculate,
488.2,12.1,15.3,72.1, 0.5,
489.2,17.9,13.2,68.2, 0.7,
490.2,29.3,24.4,44.7, 1.5,
491.2,18.2,17.6,63.4, 0.8,
492.2,16.2,12.5,70.6, 0.6,
493.2,12.1,17.5,69.8, 0.6,
494.2,11.2,17.1,71.1, 0.6,
495.2,11.3,16.7,71.4, 0.6,
496.2,11.3,16.4,71.7, 0.6,
497.2,12.9,16.9,69.6, 0.6,
498.2,14.7,13.0,71.8, 0.5,
499.2,26.5,20.9,51.2, 1.4,
500.2,20.3,20.5,58.2, 1.0,
501.2,16.5,12.9,70.0, 0.6,
502.2,14.7,16.8,67.8, 0.7,
503.2,11.2,17.3,70.9, 0.6,
504.2,11.3,16.7,71.4, 0.6,
505.2,11.3,16.4,71.7, 0.6,
506.2,13.2,16.3,69.7, 0.7,
507.2,11.6,13.7,74.3, 0.5,
508.2,22.7,16.0,60.3, 1.0,
509.2,26.2,24.6,47.8, 1.4,
510.2,15.4,13.6,70.4, 0.6,
511.2,15.8,15.2,68.3, 0.7,
512.2,11.6,17.3,70.5, 0.6,
513.2,11.2,16.7,71.4, 0.6,
514.2,11.2,16.4,71.8, 0.6,
515.2,11.5,16.1,71.7, 0.7,
516.2,12.5,16.1,70.9, 0.5,
517.2,16.5,13.5,69.4, 0.7,
518.2,28.8,23.7,45.9, 1.6,
519.2,15.0,17.3,67.1, 0.6,
520.2,18.8,14.1,66.3, 0.8,
521.2,13.3,17.1,68.8, 0.7,
522.2,11.6,17.0,70.8, 0.6,
523.2,11.2,16.6,71.5, 0.6,
524.2,11.3,16.4,71.6, 0.6,
525.2,14.3,16.9,68.1, 0.7,
526.2,10.9,11.9,76.7, 0.4,
527.2,27.5,20.4,50.8, 1.3,
528.2,22.2,21.9,54.9, 1.0,
529.2,16.1,13.0,70.3, 0.6,
530.2,14.0,16.4,68.9, 0.7,
531.2,11.5,17.3,70.5, 0.6,
532.2,11.3,16.6,71.5, 0.6,
533.2,11.3,16.5,71.6, 0.6,
534.2,11.5,16.3,71.5, 0.7,
535.2,11.3,14.9,73.5, 0.4,
536.2,20.3,14.7,64.1, 0.9,
537.2,28.2,24.2,46.0, 1.6,
538.2,12.1,14.9,72.6, 0.4,
539.2,19.5,15.3,64.4, 0.8,
540.2,12.7,17.0,69.7, 0.7,
541.2,11.9,17.1,70.3, 0.7,
542.2,11.3,16.6,71.4, 0.6,
543.2,11.3,16.6,71.5, 0.6,
544.2,13.5,16.9,68.9, 0.6,
545.2,12.0,11.4,76.1, 0.5,
546.2,27.9,22.0,48.7, 1.4,
547.2,19.5,20.2,59.5, 0.8,
548.2,17.7,13.4,68.2, 0.7,
549.2,13.3,16.9,69.2, 0.7,
550.2,11.6,17.0,70.8, 0.6,
551.2,11.4,16.7,71.3, 0.6,
552.2,11.3,16.5,71.7, 0.6,
553.2,12.7,16.6,69.9, 0.7,
554.2,11.0,13.9,74.8, 0.4,
555.2,24.5,17.8,56.7, 1.1,
556.2,26.4,23.2,49.0, 1.3,
557.2,14.1,14.0,71.4, 0.6,
558.2,16.7,16.2,66.3, 0.7,
559.2,12.4,16.9,70.1, 0.7,
560.2,11.6,17.2,70.6, 0.6,
561.2,11.3,16.7,71.3, 0.6,
562.2,11.9,16.3,71.1, 0.7,
563.2,13.1,15.7,70.6, 0.5,
564.2,18.4,13.8,67.1, 0.8,
565.2,27.8,23.9,46.8, 1.5,
566.2,16.5,16.2,66.7, 0.6,
567.2,21.6,12.4,65.3, 0.7,
568.2,17.7, 9.8,72.0, 0.5,
569.2,16.8, 9.8,73.0, 0.4,
570.2,16.2, 9.9,73.5, 0.4,
571.2,15.9, 9.8,73.8, 0.4,
572.2,15.8, 9.8,74.0, 0.4,
573.2,15.7, 9.6,74.3, 0.4,
574.2,15.7, 9.7,74.3, 0.4,
575.2,15.5, 9.5,74.6, 0.4,
576.2,15.6, 9.3,74.7, 0.4,
577.2,15.6, 9.2,74.8, 0.4,
578.2,15.6, 9.2,74.7, 0.5,
579.2,17.4,13.0,69.1, 0.5,
580.2,17.3,12.6,69.4, 0.7,
581.2,28.5,23.6,46.5, 1.5,
582.2,17.8,16.4,65.1, 0.7,
583.2,18.6,14.6,66.0, 0.8,
584.2,12.5,16.8,70.0, 0.7,
585.2,11.5,16.9,70.9, 0.6,
586.2,11.1,17.0,71.3, 0.6,
587.2,11.4,16.6,71.4, 0.6,
588.2,12.9,15.7,70.8, 0.6,
589.2,16.8,13.5,69.0, 0.7,
590.2,28.2,22.5,47.8, 1.5,
591.2,19.8,17.5,61.9, 0.8,
592.2,18.5,14.7,66.0, 0.8,
593.2,12.7,16.6,69.9, 0.7,
594.2,11.5,17.0,70.9, 0.6,
595.2,11.2,16.9,71.3, 0.6,
596.2,11.3,16.7,71.4, 0.6,
597.2,13.1,16.6,69.8, 0.6,
598.2,16.7,14.6,68.0, 0.7,
599.2,27.3,22.3,49.0, 1.4,
600.2,20.6,19.2,59.3, 0.9,
601.2,18.8,15.1,65.3, 0.8,
602.2,13.1,16.7,69.6, 0.7,
603.2,12.1,16.8,70.5, 0.6,
604.2,11.2,17.0,71.1, 0.6,
605.2,11.3,16.6,71.4, 0.6,
606.2,12.8,16.3,70.3, 0.6,
607.2,16.9,14.6,67.7, 0.7,
608.2,26.7,21.6,50.3, 1.4,
609.2,20.7,17.3,61.1, 0.9,
610.2,18.6,14.9,65.7, 0.8,
611.2,13.2,16.2,69.9, 0.7,
612.2,11.6,16.6,71.1, 0.6,
613.2,11.1,16.9,71.4, 0.6,
614.2,11.3,16.4,71.6, 0.6,
615.2,13.2,16.2,70.0, 0.6,
616.3,17.2,14.9,67.2, 0.7,
617.3,26.7,21.8,50.1, 1.4,
618.3,20.8,18.8,59.6, 0.9,
619.3,18.5,15.6,65.1, 0.8,
620.3,13.4,16.3,69.6, 0.7,
621.3,11.9,16.7,70.8, 0.6,
622.3,11.6,17.0,70.8, 0.6,
623.3,11.6,16.6,71.2, 0.7,
624.3,13.3,16.3,69.9, 0.6,
625.3,17.8,15.3,66.1, 0.7,
626.3,26.6,21.8,50.3, 1.3,
627.3,20.7,16.8,61.5, 0.9,
628.3,17.7,15.1,66.4, 0.8,
